featureid	ERR599164	SRR3963458	SRR3963457	ERR598999	SRR3965758	ERR599124	ERR599004	SRR3968062	ERR599034	ERR599127	ERR599067	ERR599083	SRR3963982	ERR599055	SRR3968061	SRR3962773	ERR599072	SRR3963622	ERR599152	ERR599167	ERR599159	ERR599015	ERR599175	ERR599051	ERR598980	ERR599076	SRR3966130	SRR3960579	ERR599128	ERR598964	ERR599085	ERR599062	SRR3960577	ERR599109	SRR3965873	SRR3963449	SRR3967690	ERR599112	ERR598944	ERR599131	ERR599166	SRR3965874	SRR3968777	ERR599096	ERR598958	SRR3961935	SRR3961906	SRR3963804	SRR3961047	SRR3960575	SRR3965586	ERR599031	ERR599033	ERR599000	ERR599048	ERR598947	SRR3967700	ERR599008	ERR599172	ERR599021	ERR598960	ERR599047	ERR599005	ERR599154	SRR3962680	ERR598971	SRR3967319	ERR599086	ERR599071	ERR598985	SRR3960578	ERR599044	ERR599149	ERR599125	ERR599060	ERR599037	SRR3962293	SRR3965592	ERR599115	ERR599132	ERR599020
Salinimonas marina	0.0	0.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.0	32.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	32.0	0.0	38.0	0.0	0.0	31.0	0.0	0.0	0.0	20.0	0.0	16.0
Pseudoalteromonas sp. A41-2	0.0	0.0	0.0	0.0	0.0	0.0	2312.0	6629.0	0.0	1368.0	3759.0	0.0	0.0	1014.0	0.0	0.0	2810.0	0.0	1657.0	0.0	4453.0	1547.0	2572.0	2474.0	7552.0	0.0	0.0	0.0	2016.0	0.0	0.0	3690.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7032.0	2327.0	0.0	3137.0	0.0	3648.0	0.0	0.0	0.0	0.0	0.0	0.0	883.0	0.0	4312.0	4803.0	27670.0	0.0	2422.0	0.0	0.0	404.0	0.0	10531.0	0.0	0.0	21974.0	0.0	5173.0	4444.0	88306.0	0.0	39586.0	7300.0	0.0	2570.0	0.0	0.0	0.0	3216.0	5873.0	8195.0
Pseudoalteromonas sp. JSTW	0.0	0.0	0.0	0.0	0.0	0.0	1211.0	959.0	0.0	1977.0	1250.0	0.0	1134.0	0.0	0.0	0.0	445.0	0.0	1253.0	1202.0	847.0	1691.0	939.0	1163.0	624.0	1489.0	0.0	0.0	446.0	0.0	0.0	25542.0	4830.0	0.0	0.0	0.0	0.0	0.0	0.0	2787.0	395.0	0.0	4101.0	0.0	2238.0	0.0	0.0	0.0	0.0	1138.0	2578.0	4822.0	0.0	1468.0	0.0	8999.0	0.0	2256.0	0.0	0.0	200.0	1235.0	1762.0	0.0	0.0	6253.0	0.0	2227.0	1274.0	22083.0	7578.0	85527.0	13979.0	0.0	1140.0	550.0	0.0	0.0	4144.0	1012.0	3604.0
Pseudoalteromonas sp. MT33b	0.0	0.0	0.0	0.0	0.0	0.0	579.0	0.0	0.0	781.0	1747.0	0.0	5542.0	0.0	0.0	780.0	386.0	0.0	630.0	957.0	1054.0	623.0	1082.0	815.0	563.0	0.0	0.0	0.0	0.0	0.0	0.0	30845.0	1378.0	556.0	0.0	0.0	0.0	0.0	0.0	3073.0	397.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	865.0	19042.0	5741.0	0.0	3508.0	0.0	13933.0	0.0	2144.0	435.0	0.0	431.0	0.0	2157.0	528.0	0.0	9379.0	0.0	3823.0	1465.0	30238.0	4119.0	22148.0	3473.0	0.0	799.0	1261.0	1482.0	0.0	9598.0	295.0	4449.0
Pseudoalteromonas sp. SM9913	0.0	0.0	0.0	0.0	0.0	0.0	570.0	53908.0	0.0	0.0	984.0	0.0	1794.0	0.0	4939.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	597.0	955.0	260.0	0.0	2084.0	0.0	0.0	0.0	0.0	8036.0	2990.0	0.0	0.0	0.0	3355.0	0.0	0.0	5023.0	0.0	4106.0	94088.0	0.0	0.0	0.0	0.0	0.0	0.0	1027.0	5101.0	1634.0	0.0	1066.0	0.0	18282.0	3023.0	2764.0	0.0	0.0	0.0	0.0	1517.0	0.0	0.0	4582.0	2086.0	0.0	807.0	24137.0	6135.0	175175.0	29140.0	0.0	535.0	0.0	0.0	16153.0	2289.0	0.0	386.0
Pseudoalteromonas sp. LC2018020214	0.0	0.0	0.0	0.0	0.0	0.0	201.0	1331.0	0.0	0.0	0.0	0.0	1133.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	245.0	208.0	0.0	0.0	361.0	0.0	0.0	801.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	307.0	0.0	433.0	3743.0	0.0	1506.0	0.0	496.0	0.0	0.0	0.0	7998.0	0.0	0.0	0.0	21818.0	330.0	0.0	642.0	0.0	0.0	0.0	5102.0	48402.0	0.0	0.0	0.0	0.0	0.0	647.0	0.0	0.0	26686.0	4146.0	0.0	0.0	0.0	0.0	773.0	0.0	0.0	0.0
Pseudoalteromonas lipolytica	0.0	0.0	0.0	0.0	0.0	0.0	1038.0	13374.0	0.0	1050.0	1662.0	0.0	1330.0	328.0	1667.0	0.0	1223.0	0.0	753.0	0.0	1145.0	742.0	1157.0	1579.0	1307.0	785.0	1160.0	0.0	626.0	0.0	1001.0	4088.0	3447.0	0.0	0.0	0.0	928.0	0.0	0.0	1358.0	387.0	1780.0	31385.0	716.0	0.0	0.0	0.0	0.0	0.0	888.0	16871.0	633.0	0.0	5208.0	4930.0	4276.0	1262.0	782.0	0.0	0.0	63.0	0.0	9182.0	1069.0	0.0	7299.0	654.0	23361.0	3371.0	19782.0	3253.0	45149.0	6793.0	0.0	1263.0	0.0	0.0	8395.0	13285.0	1479.0	3611.0
Pseudoalteromonas undina	0.0	0.0	0.0	0.0	0.0	0.0	107.0	8516.0	0.0	0.0	0.0	0.0	0.0	0.0	784.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	102.0	136.0	0.0	0.0	141.0	0.0	0.0	261.0	0.0	0.0	0.0	0.0	0.0	0.0	251.0	68.0	333.0	795.0	0.0	328.0	55357.0	0.0	450.0	0.0	0.0	0.0	0.0	0.0	537.0	0.0	0.0	770.0	1421.0	2088.0	426.0	505.0	0.0	0.0	0.0	0.0	3241.0	93.0	0.0	0.0	224.0	0.0	0.0	0.0	0.0	43596.0	7239.0	0.0	0.0	0.0	0.0	2542.0	0.0	0.0	0.0
Shewanella putrefaciens	0.0	0.0	0.0	0.0	0.0	0.0	201.0	49.0	0.0	0.0	98.0	0.0	25.0	0.0	0.0	0.0	55.0	0.0	0.0	132.0	109.0	0.0	175.0	144.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	151.0	49.0	187.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	134.0	0.0	28.0	18.0	0.0	0.0	0.0	166.0	0.0	47.0	0.0	0.0	363.0	0.0	166.0	0.0	573.0	0.0	96.0	0.0	0.0	194.0	0.0	0.0	0.0	78.0	65.0	285.0
Shewanella sp. FDAARGOS_354	0.0	0.0	0.0	0.0	0.0	0.0	328.0	218.0	0.0	141.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	159.0	683.0	0.0	321.0	308.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	198.0	0.0	0.0	175.0	0.0	0.0	490.0	0.0	0.0	557.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	545.0	2769.0	1683.0	110.0	0.0	0.0	0.0	0.0	0.0	5254.0	0.0	0.0	652.0	0.0	0.0	0.0	346.0	0.0	10151.0	1750.0	0.0	386.0	228.0	0.0	0.0	0.0	139.0	0.0
Litorilituus sediminis	0.0	0.0	0.0	0.0	0.0	0.0	34.0	37.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.0	0.0	25.0	30.0	17.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	19.0	15.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
Marinobacter similis	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	30.0	19.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	211.0	0.0	0.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	150.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	51.0	0.0	0.0	0.0	224.0	41.0	18.0	0.0	0.0	22.0	0.0	0.0	14.0	54.0	0.0	0.0
Marinobacter salinus	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	22.0	0.0	0.0	0.0	17.0	0.0	18.0	0.0	0.0	15.0	0.0	0.0	0.0	77.0	0.0	0.0
Halomonas sulfidivorans	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0
Halomonas sulfidoxydans	0.0	0.0	0.0	0.0	0.0	0.0	147.0	0.0	0.0	0.0	481.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2613.0	0.0	0.0	0.0	395.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	232.0
Cobetia sp. 4B	0.0	0.0	0.0	0.0	0.0	0.0	25493.0	0.0	0.0	1800.0	4454.0	214.0	0.0	0.0	0.0	0.0	2227.0	0.0	1595.0	0.0	547.0	2063.0	26668.0	24498.0	1001.0	1762.0	0.0	0.0	0.0	738.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2001.0	438.0	1909.0	0.0	0.0	0.0	3122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	292.0	2596.0	3855.0	240.0	0.0	553.0	0.0	0.0	0.0	0.0	8853.0	577.0	0.0	21238.0	0.0	651.0	544.0	311.0	0.0	18093.0	3159.0	0.0	25786.0	0.0	0.0	0.0	3624.0	506.0	664.0
Cobetia pacifica	0.0	0.0	0.0	0.0	0.0	0.0	1359.0	0.0	0.0	207.0	135.0	0.0	0.0	0.0	0.0	0.0	224.0	0.0	197.0	0.0	0.0	209.0	1474.0	1557.0	0.0	197.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	295.0	0.0	333.0	0.0	0.0	0.0	292.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	474.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	837.0	0.0	0.0	512.0	0.0	0.0	0.0	0.0	0.0	1421.0	253.0	0.0	1460.0	0.0	0.0	0.0	304.0	0.0	0.0
Cobetia marina	0.0	0.0	0.0	0.0	0.0	0.0	615.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	685.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	660.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	503.0	0.0	0.0	458.0	0.0	0.0	0.0	0.0	0.0	1196.0	0.0	0.0	496.0	0.0	0.0	0.0	0.0	0.0	0.0
Kushneria konosiri	0.0	0.0	0.0	0.0	0.0	0.0	1929.0	0.0	0.0	0.0	143.0	0.0	0.0	0.0	0.0	0.0	194.0	0.0	14.0	0.0	0.0	17.0	1931.0	1962.0	88.0	15.0	0.0	0.0	0.0	145.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	282.0	0.0	79.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	831.0	0.0	0.0	0.0	1545.0	0.0	0.0	0.0	0.0	1975.0	0.0	0.0	0.0	776.0	0.0	198.0
Isoalcanivorax pacificus	0.0	0.0	0.0	0.0	0.0	0.0	23.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	38.0	29.0	0.0	16.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	149.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	34.0	0.0	0.0	0.0	0.0	17.0	28.0	40.0	63.0	0.0	0.0	17.0	0.0	0.0	0.0	61.0	0.0	0.0
Marinomonas profundi	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	74.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	161.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	182.0	18.0	0.0	65.0	376.0	0.0	0.0	0.0	0.0	0.0
Vibrio furnissii	0.0	0.0	0.0	0.0	0.0	0.0	192.0	0.0	0.0	96.0	254.0	0.0	0.0	573.0	0.0	0.0	402.0	0.0	115.0	0.0	102.0	70.0	285.0	262.0	652.0	109.0	0.0	0.0	942.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	92.0	46.0	0.0	0.0	0.0	0.0	74.0	0.0	123.0	0.0	0.0	1025.0	0.0	194.0	98.0	131.0	0.0	381.0	78.0	0.0	277.0	0.0	0.0	0.0	164.0	2434.0	676.0
Vibrio sp. J383	0.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	121.0	0.0	0.0	0.0	525.0	0.0	0.0
Photobacterium damselae	0.0	0.0	0.0	0.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.0	0.0	73.0	82.0	0.0	0.0	0.0	0.0	41.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	69.0	0.0	29.0	0.0	52.0	0.0	0.0	0.0	0.0	87.0	0.0	0.0	0.0	0.0	91.0	62.0
Acinetobacter haemolyticus	0.0	0.0	0.0	0.0	0.0	0.0	57.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	181.0	0.0	152.0	200.0	57.0	62.0	0.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	109.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	227.0	0.0	62.0	0.0	0.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	286.0	0.0	38.0	0.0	0.0	65.0	0.0	0.0	0.0	0.0	0.0	0.0
Spongiibacter taiwanensis	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.0	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	12.0	0.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0
Microbulbifer sp. SH-1	0.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	21.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	0.0	0.0	42.0	17.0	0.0
Escherichia coli	0.0	0.0	0.0	0.0	0.0	0.0	1173.0	0.0	0.0	1540.0	0.0	0.0	0.0	0.0	0.0	0.0	1102.0	0.0	1671.0	0.0	1842.0	1325.0	1461.0	1027.0	1615.0	2121.0	0.0	0.0	0.0	0.0	4912.0	0.0	0.0	0.0	0.0	0.0	0.0	909.0	1167.0	0.0	2853.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1843.0	0.0	13407.0	0.0	2568.0	0.0	0.0	2000.0	27185.0	0.0	0.0	0.0	890.0	0.0	2076.0	5152.0	1766.0	0.0	909.0	0.0	0.0	852.0	0.0	0.0	0.0	1453.0	0.0	2032.0
Pectobacterium parmentieri	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	18.0	0.0	0.0	56.0	0.0	0.0	43.0	0.0	0.0	0.0	0.0	0.0	16.0	16.0	61.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	33.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	214.0	37.0
Kangiella profundi	0.0	0.0	0.0	0.0	0.0	0.0	32.0	20.0	0.0	21.0	0.0	0.0	0.0	20.0	0.0	28.0	91.0	0.0	23.0	25.0	39.0	27.0	37.0	41.0	215.0	33.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	19.0	75.0	22.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0	39.0	135.0	0.0	0.0	0.0	0.0	13.0	0.0	87.0	0.0	0.0	29.0	0.0	0.0	0.0	56.0	66.0	3267.0	615.0	0.0	30.0	43.0	74.0	0.0	75.0	122.0	33.0
Neotabrizicola shimadae	0.0	0.0	0.0	0.0	0.0	0.0	36.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	52.0	44.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0
Stappia sp. ES.058	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	59.0	36.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	75.0	0.0	0.0	59.0	29.0	43.0	64.0	65.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	229.0	0.0	0.0	54.0	93.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	147.0	31.0	22.0
Parvibaculum lavamentivorans	0.0	0.0	0.0	0.0	0.0	0.0	72.0	0.0	0.0	80.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	101.0	97.0	79.0	59.0	86.0	89.0	0.0	0.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.0	0.0	0.0	99.0	0.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	29.0	91.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	296.0	0.0	0.0
Luteithermobacter gelatinilyticus	0.0	0.0	0.0	0.0	0.0	0.0	16.0	0.0	0.0	89.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	0.0	90.0	0.0	20.0	0.0	105.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	77.0	0.0	81.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	235.0	0.0	0.0
Cupriavidus campinensis	0.0	0.0	0.0	0.0	0.0	0.0	263.0	0.0	0.0	580.0	546.0	21.0	0.0	0.0	0.0	0.0	177.0	0.0	519.0	85.0	0.0	549.0	251.0	255.0	10088.0	581.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	86.0	32.0	0.0	0.0	0.0	2584.0	0.0	294.0	0.0	490.0	0.0	0.0	0.0	0.0	264.0	0.0	0.0	0.0	3762.0	0.0	9296.0
Acidithiobacillus ferrooxidans	0.0	0.0	0.0	0.0	0.0	0.0	309.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	144.0	0.0	0.0	124.0	361.0	375.0	0.0	140.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	0.0	354.0	0.0	0.0	0.0	0.0	0.0	924.0
Winogradskyella sp. J14-2	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	24.0	18.0	0.0	0.0	0.0	0.0	0.0	101.0	0.0	25.0	0.0	39.0	31.0	22.0	51.0	24.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	149.0	48.0	19.0	0.0	0.0	0.0	0.0	16.0	0.0	89.0	26.0	0.0	94.0	0.0	20.0	0.0	17.0	0.0	113.0	23.0	0.0	26.0	37.0	0.0	0.0	47.0	0.0	40.0
Gordonia mangrovi	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	109.0	0.0	0.0	118.0	108.0	0.0	0.0	0.0	643.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	730.0	0.0	836.0	0.0	0.0	0.0	701.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0	271.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	0.0
Aerococcus urinaeequi	0.0	0.0	0.0	0.0	0.0	0.0	54.0	0.0	58.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	75.0	0.0	0.0	0.0	0.0	0.0	54.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	522.0	0.0	0.0	0.0	0.0	0.0	0.0	114.0	0.0	43.0	1166.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	167.0	0.0	485.0	0.0	0.0	201.0	0.0	0.0	0.0	0.0	80.0	0.0	0.0	2267.0	182.0	0.0	311.0	75.0	79.0	0.0	0.0	0.0	0.0	94.0	62.0	0.0
