featureid	ERR599164	SRR3963458	SRR3963457	ERR598999	SRR3965758	ERR599124	ERR599004	SRR3968062	ERR599034	ERR599127	ERR599067	ERR599083	SRR3963982	ERR599055	SRR3968061	SRR3962773	ERR599072	SRR3963622	ERR599152	ERR599167	ERR599159	ERR599015	ERR599175	ERR599051	ERR598980	ERR599076	SRR3966130	SRR3960579	ERR599128	ERR598964	ERR599085	ERR599062	SRR3960577	ERR599109	SRR3965873	SRR3963449	SRR3967690	ERR599112	ERR598944	ERR599131	ERR599166	SRR3965874	SRR3968777	ERR599096	ERR598958	SRR3961935	SRR3961906	SRR3963804	SRR3961047	SRR3960575	SRR3965586	ERR599031	ERR599033	ERR599000	ERR599048	ERR598947	SRR3967700	ERR599008	ERR599172	ERR599021	ERR598960	ERR599047	ERR599005	ERR599154	SRR3962680	ERR598971	SRR3967319	ERR599086	ERR599071	ERR598985	SRR3960578	ERR599044	ERR599149	ERR599125	ERR599060	ERR599037	SRR3962293	SRR3965592	ERR599115	ERR599132	ERR599020
Hyphomonas chukchiensis	0.0	0.0	0.0	74.0	0.0	56.0	0.0	0.0	0.0	90.0	0.0	52.0	0.0	0.0	0.0	130.0	31.0	0.0	85.0	0.0	299.0	101.0	43.0	0.0	550.0	105.0	0.0	77.0	0.0	28.0	65.0	0.0	0.0	0.0	0.0	293.0	0.0	0.0	48.0	0.0	78.0	0.0	0.0	79.0	31.0	40.0	79.0	0.0	0.0	247.0	0.0	0.0	80.0	196.0	88.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	169.0	35.0	43.0	28.0	0.0	0.0	207.0	102.0	91.0	76.0	0.0	0.0	0.0	0.0	171.0	0.0	473.0	0.0	0.0
Hyphomonadaceae bacterium UBA5336	0.0	0.0	0.0	20.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.0	0.0	0.0	45.0	0.0	0.0	31.0	27.0	75.0	0.0	0.0	0.0	0.0	48.0	0.0	29.0	0.0	0.0	0.0	0.0	0.0	100.0	25.0	0.0	25.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	29.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	266.0	0.0	0.0	0.0	0.0	29.0	62.0	0.0	0.0	0.0	17.0	33.0
Pseudaminobacter manganicus	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2215.0	0.0	0.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	53.0	240.0	0.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	863.0	0.0	0.0
Rhizobiales bacterium CCH10-E5	0.0	0.0	0.0	10574.0	0.0	0.0	29.0	0.0	0.0	123.0	0.0	10609.0	0.0	0.0	0.0	0.0	136.0	0.0	82.0	71.0	142.0	118.0	0.0	33.0	231.0	102.0	0.0	0.0	0.0	221.0	0.0	499.0	0.0	0.0	0.0	0.0	0.0	50.0	86.0	0.0	0.0	0.0	0.0	10546.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	90.0	10601.0	5263.0	0.0	0.0	0.0	671.0	0.0	0.0	54.0	0.0	0.0	804.0	0.0	0.0	0.0	0.0	0.0	188.0	0.0	57.0	0.0	154.0	29.0	37.0	0.0	0.0	84645.0	0.0	421.0
Rhizobiales bacterium CCH3-A5	0.0	0.0	0.0	302.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	372.0	0.0	0.0	0.0	0.0	117.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	55.0	0.0	0.0	0.0	0.0	376.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	371.0	210.0	0.0	0.0	0.0	664.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	173.0	39.0	168.0	0.0	0.0	0.0	0.0	14610.0	0.0	0.0
Aurantimonas sp. 22II-16-19i	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	54.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	289.0	21.0	0.0	29.0	0.0	0.0	43.0	20.0	0.0	0.0	0.0	0.0	0.0	44.0	0.0	37.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	182.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Methylobacterium organophilum	0.0	0.0	0.0	424.0	0.0	104.0	0.0	0.0	45.0	0.0	255.0	479.0	0.0	0.0	0.0	0.0	265.0	0.0	0.0	0.0	863.0	0.0	0.0	0.0	254.0	0.0	0.0	49.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	196.0	321.0	0.0	225.0	0.0	0.0	410.0	49.0	137.0	165.0	0.0	593.0	0.0	0.0	0.0	429.0	137.0	0.0	149.0	0.0	250.0	0.0	0.0	292.0	166.0	83.0	0.0	0.0	1187.0	0.0	95.0	0.0	141.0	0.0	126.0	0.0	58.0	0.0	0.0	0.0	0.0	916.0	0.0	74.0
Pseudorhizobium pelagicum	0.0	0.0	0.0	1235.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1240.0	0.0	0.0	0.0	0.0	40.0	0.0	0.0	0.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	46.0	0.0	0.0	0.0	0.0	1237.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1196.0	17.0	0.0	0.0	0.0	50.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0
Bosea sp. RAC05	0.0	0.0	0.0	781.0	0.0	0.0	0.0	0.0	0.0	134.0	0.0	755.0	0.0	0.0	0.0	0.0	133.0	0.0	137.0	0.0	0.0	137.0	0.0	0.0	158.0	129.0	0.0	0.0	0.0	60.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	664.0	0.0	0.0	0.0	0.0	821.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	806.0	88.0	0.0	0.0	0.0	191.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30235.0	0.0	0.0
Bosea sp. 12-68-7	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	158.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	104.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	122.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3187.0	0.0	0.0
Bosea vaviloviae	0.0	0.0	0.0	296.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	304.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	247.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	277.0	126.0	0.0	0.0	0.0	3096.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	650.0	0.0	0.0	0.0	0.0	2474.0	0.0	0.0
Brucella pituitosa	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	45.0	0.0	0.0	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	79.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	124.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Afifella pfennigii	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	0.0	0.0	27.0	23.0	0.0	0.0	0.0	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	43.0	0.0	0.0	14.0	0.0	0.0	20.0	0.0	0.0	32.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0
Pseudochelatococcus contaminans	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	183.0	0.0	0.0	0.0	231.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	402.0	42.0	0.0	86.0	0.0	0.0	34.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	1110.0	0.0	0.0	0.0	0.0	0.0	0.0	34.0	104.0	29.0	131.0	0.0	51.0	0.0	46.0	0.0	140.0	0.0	93.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0	43.0
Paracoccus sp. MKU1	0.0	0.0	0.0	116.0	0.0	0.0	0.0	0.0	0.0	67.0	0.0	67.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	53.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	125.0	0.0	69.0	0.0	0.0	71.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	0.0	0.0	71.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	221.0	0.0	0.0
Paracoccus sp. (in: a-proteobacteria)	0.0	0.0	0.0	57.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	0.0	0.0	0.0	0.0	493.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	95.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	82.0	43.0	0.0	89.0	0.0	0.0	49.0	69.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pseudooceanicola aestuarii	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0	0.0	0.0	262.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	38.0	0.0	0.0	34.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Pararhodobacter marinus	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	761.0	69.0	0.0	0.0	0.0	77.0	0.0	0.0	0.0	86.0	0.0	0.0	31.0	0.0	406.0	0.0	0.0	0.0	0.0	0.0	133.0	0.0	745.0	128.0	0.0	468.0	0.0	0.0	45.0	31.0	20.0	86.0	0.0	0.0	452.0	0.0	0.0	45.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	153.0	0.0	0.0	45.0	23.0	243.0	556.0	0.0	0.0	0.0	0.0	0.0	310.0	0.0	420.0	23.0	28.0
Pararhodobacter zhoushanensis	0.0	0.0	0.0	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.0	0.0	0.0
Pseudopuniceibacterium sediminis	0.0	0.0	0.0	49.0	0.0	27.0	0.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	84.0	0.0	0.0	0.0	82.0	0.0	0.0	0.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	263.0	397.0	0.0	247.0	0.0	0.0	61.0	179.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.0	43.0	0.0	0.0	0.0	0.0	0.0	0.0	62.0	103.0	32.0	0.0	0.0	0.0	0.0	0.0	22.0	59.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	0.0	0.0
Thalassobium sp.	0.0	0.0	0.0	27.0	0.0	29.0	142.0	314.0	0.0	108.0	0.0	29.0	21.0	38.0	0.0	0.0	179.0	0.0	135.0	34.0	154.0	152.0	147.0	108.0	323.0	127.0	0.0	0.0	88.0	37.0	29.0	0.0	42.0	0.0	22.0	20.0	0.0	26.0	97.0	136.0	32.0	0.0	0.0	24.0	74.0	0.0	52.0	0.0	0.0	0.0	0.0	0.0	31.0	3090.0	106.0	231.0	31.0	375.0	14.0	0.0	26.0	0.0	185.0	447.0	21.0	40.0	0.0	42.0	126.0	135.0	76.0	5424.0	917.0	78.0	128.0	41.0	65.0	0.0	183.0	219.0	29.0
Salipiger pallidus	0.0	0.0	0.0	118.0	0.0	0.0	97.0	0.0	0.0	0.0	0.0	83.0	0.0	0.0	0.0	0.0	827.0	0.0	0.0	0.0	0.0	0.0	109.0	110.0	34.0	0.0	0.0	0.0	0.0	157.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	94.0	102.0	0.0	310.0	0.0	0.0	120.0	107.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	91.0	462.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0	120.0	30.0	79.0	0.0	35.0	0.0	25.0	0.0	64.0	0.0	354.0	51.0	0.0	78.0	0.0	0.0	0.0	113.0	0.0	0.0
Sulfitobacter alexandrii	0.0	0.0	0.0	62.0	0.0	0.0	17.0	0.0	0.0	40.0	0.0	86.0	0.0	0.0	0.0	0.0	188.0	0.0	36.0	0.0	0.0	37.0	25.0	0.0	616.0	36.0	0.0	0.0	0.0	2936.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3538.0	0.0	3750.0	0.0	0.0	52.0	2066.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	74.0	37.0	0.0	0.0	0.0	19.0	0.0	0.0	0.0	3439.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	182.0	0.0	0.0	0.0	0.0	29.0	0.0	0.0	0.0	477.0	0.0	0.0
Roseovarius sp. THAF27	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.0	0.0	0.0	0.0	0.0	174.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	70.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	133.0	0.0	0.0	55.0	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	125.0	0.0	0.0
Roseovarius mucosus	0.0	0.0	0.0	116.0	0.0	741.0	4873.0	46.0	0.0	26.0	100.0	91.0	0.0	0.0	0.0	0.0	464.0	0.0	28.0	27.0	4971.0	0.0	4905.0	4928.0	116.0	22.0	77.0	26.0	45.0	2771.0	278.0	50.0	0.0	0.0	0.0	0.0	144.0	58.0	244.0	3491.0	949.0	0.0	0.0	101.0	7000.0	0.0	0.0	0.0	87.0	39.0	64.0	0.0	89.0	11197.0	437.0	922.0	0.0	649.0	260.0	0.0	74.0	5313.0	855.0	1812.0	0.0	478.0	127.0	257.0	1475.0	29443.0	70.0	144508.0	25979.0	177.0	4894.0	570.0	67.0	0.0	425.0	119.0	119.0
Roseovarius halotolerans	0.0	0.0	0.0	92.0	0.0	103.0	871.0	0.0	0.0	963.0	103.0	77.0	0.0	272.0	0.0	57.0	301.0	0.0	1078.0	0.0	659.0	1017.0	839.0	929.0	890.0	997.0	0.0	0.0	468.0	178.0	609.0	0.0	0.0	0.0	0.0	0.0	0.0	210.0	324.0	259.0	238.0	0.0	0.0	84.0	318.0	44.0	0.0	0.0	0.0	0.0	48.0	0.0	77.0	1170.0	181.0	105.0	0.0	188.0	0.0	0.0	48.0	487.0	312.0	160.0	0.0	465.0	0.0	124.0	2894.0	7137.0	62.0	8467.0	1466.0	52.0	880.0	0.0	55.0	0.0	1248.0	1391.0	98.0
Roseovarius nanhaiticus	0.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.0	0.0	0.0	0.0	0.0	400.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.0	0.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.0	50.0	0.0	0.0	0.0	68.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.0	0.0	39.0	18.0	19.0	0.0	0.0	0.0	18.0	0.0	0.0	0.0	0.0	64.0	0.0	23.0
Maribius pelagius	0.0	0.0	0.0	397.0	0.0	0.0	275.0	0.0	0.0	208.0	0.0	351.0	0.0	0.0	0.0	0.0	1496.0	0.0	233.0	96.0	127.0	212.0	266.0	270.0	803.0	209.0	0.0	0.0	0.0	3033.0	0.0	318.0	0.0	0.0	0.0	0.0	0.0	126.0	1674.0	0.0	6314.0	0.0	0.0	385.0	1160.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	382.0	233.0	79.0	0.0	0.0	42.0	98.0	0.0	125.0	4525.0	131.0	47.0	0.0	35.0	0.0	0.0	116.0	4511.0	0.0	0.0	0.0	0.0	267.0	187.0	0.0	0.0	936.0	0.0	107.0
Leisingera caerulea	0.0	0.0	0.0	63.0	0.0	19.0	0.0	0.0	0.0	41.0	0.0	40.0	0.0	0.0	0.0	0.0	195.0	79.0	38.0	0.0	108.0	38.0	0.0	0.0	62.0	33.0	0.0	0.0	0.0	38.0	0.0	38.0	115.0	0.0	0.0	0.0	0.0	38.0	20.0	0.0	54.0	0.0	0.0	40.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	61.0	471.0	23.0	21.0	0.0	0.0	0.0	0.0	23.0	35.0	69.0	70.0	0.0	21.0	0.0	25.0	24.0	0.0	59.0	73.0	0.0	0.0	0.0	25.0	0.0	0.0	227.0	0.0	0.0
Palleronia abyssalis	0.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	85.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.0	48.0	0.0	87.0	0.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.0	291.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	29.0	0.0	73.0	0.0	0.0	0.0	0.0	0.0	137.0	82.0	269.0	28.0	0.0	0.0	0.0	0.0	0.0	98.0	0.0	0.0
Tropicibacter alexandrii	0.0	0.0	0.0	78.0	0.0	0.0	0.0	0.0	0.0	21.0	0.0	74.0	0.0	0.0	0.0	0.0	238.0	0.0	36.0	0.0	119.0	38.0	0.0	0.0	103.0	21.0	0.0	0.0	0.0	123.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	87.0	0.0	263.0	0.0	0.0	64.0	56.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	44.0	103.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	157.0	50.0	0.0	0.0	23.0	0.0	55.0	39.0	239.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	290.0	0.0	0.0
Celeribacter baekdonensis	0.0	0.0	0.0	41.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	39.0	0.0	0.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.0	27.0	0.0	0.0	0.0	424.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	265.0	200.0	0.0	176.0	0.0	0.0	45.0	262.0	0.0	0.0	0.0	0.0	0.0	45.0	0.0	36.0	27.0	0.0	0.0	0.0	0.0	0.0	0.0	115.0	185.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	185.0	0.0	106.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0
Rhodobacterales bacterium	0.0	0.0	0.0	17.0	0.0	42.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	199.0	0.0	0.0	0.0	266.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.0	0.0	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	77.0	34.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	16.0	0.0	0.0	0.0	0.0	0.0	92.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0	174.0	0.0	0.0
Hwanghaeella grinnelliae	0.0	0.0	0.0	36.0	0.0	0.0	63.0	0.0	0.0	0.0	0.0	46.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	63.0	50.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.0	0.0	0.0	0.0	0.0	64.0	0.0	0.0	0.0	50.0	0.0	0.0
Thalassospira sp.	0.0	0.0	0.0	1935.0	0.0	2596.0	0.0	0.0	0.0	0.0	542.0	2044.0	75.0	0.0	0.0	0.0	363.0	0.0	0.0	0.0	16898.0	0.0	0.0	0.0	4416.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	577.0	0.0	0.0	1830.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1834.0	435.0	829.0	85.0	0.0	0.0	0.0	0.0	0.0	107.0	1707.0	83.0	0.0	2601.0	0.0	262.0	499.0	58492.0	0.0	246.0	0.0	0.0	0.0	0.0	0.0	0.0	1257.0	0.0	0.0
Thalassospira sp. MCCC 1A03138	0.0	0.0	0.0	478.0	0.0	408.0	0.0	0.0	0.0	0.0	88.0	425.0	0.0	0.0	0.0	0.0	850.0	0.0	0.0	116.0	2486.0	0.0	0.0	0.0	582.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	88.0	0.0	98.0	459.0	0.0	0.0	436.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	465.0	9461.0	430.0	342.0	0.0	79.0	119.0	0.0	0.0	0.0	792.0	1388.0	0.0	517.0	0.0	109.0	146.0	822.0	0.0	588.0	125.0	0.0	0.0	366.0	0.0	0.0	143.0	0.0	102.0
Thalassospira sp. TSL5-1	0.0	0.0	0.0	98.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	118.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	112.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	119.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Thalassospira lucentensis	0.0	0.0	0.0	1068.0	0.0	523.0	0.0	0.0	0.0	86.0	225.0	1195.0	0.0	0.0	0.0	0.0	5676.0	0.0	124.0	47.0	3444.0	100.0	0.0	0.0	3111.0	109.0	0.0	0.0	124.0	38.0	245.0	0.0	129.0	0.0	0.0	0.0	0.0	56.0	178.0	0.0	1158.0	0.0	0.0	1026.0	53.0	0.0	0.0	0.0	223.0	0.0	0.0	0.0	1009.0	20522.0	571.0	204.0	0.0	41.0	0.0	0.0	0.0	0.0	1089.0	3250.0	0.0	1066.0	0.0	414.0	1233.0	1286.0	0.0	87.0	0.0	0.0	47.0	47.0	0.0	0.0	643.0	361.0	205.0
Thalassospira xiamenensis	0.0	0.0	0.0	1687.0	0.0	1372.0	142.0	0.0	0.0	0.0	444.0	2211.0	250.0	0.0	0.0	0.0	2980.0	0.0	75.0	528.0	8855.0	0.0	117.0	130.0	1588.0	86.0	0.0	0.0	107.0	128.0	0.0	0.0	0.0	290.0	0.0	0.0	0.0	396.0	129.0	422.0	1555.0	0.0	0.0	2098.0	419.0	101.0	0.0	0.0	0.0	97.0	0.0	0.0	1958.0	34326.0	1375.0	1563.0	0.0	811.0	969.0	0.0	0.0	0.0	2858.0	5618.0	0.0	1923.0	0.0	254.0	409.0	4522.0	0.0	3071.0	403.0	173.0	217.0	2051.0	0.0	0.0	443.0	314.0	365.0
